time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.13 11:21:18:540,-0.21,1.03,0.21,0.14,1.23,0.38,-0.05,0.20,-0.11,0.21,0.21,0.04,-0.01,1.69,-0.01,-0.11,-0.06,-0.05,0.01,-0.02,0.03
2021.4.13 11:21:18:712,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,-0.03,0.00,0.01,0.01,-0.02,0.01
2021.4.13 11:21:18:721,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,-0.02,0.00,0.01,0.00,-0.02,0.00
2021.4.13 11:21:18:743,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,-0.01,0.00,0.02,-0.02,-0.03,0.00
2021.4.13 11:21:18:753,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,0.00,0.00,0.02,-0.02,-0.03,0.00
2021.4.13 11:21:18:758,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,0.00,0.00,0.02,-0.02,-0.02,0.00
2021.4.13 11:21:18:765,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,0.00,-0.01,0.03,-0.02,-0.02,0.00
2021.4.13 11:21:18:776,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,0.01,0.00,0.03,-0.01,-0.02,-0.01
2021.4.13 11:21:18:788,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,0.01,0.00,0.03,-0.01,-0.02,-0.01
2021.4.13 11:21:18:798,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,0.02,0.00,0.03,-0.01,-0.02,-0.01
2021.4.13 11:21:18:821,-0.22,1.03,0.20,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.03,1.70,-0.01,0.03,0.00,0.03,-0.02,-0.03,-0.02
2021.4.13 11:21:18:843,-0.22,1.03,0.21,0.14,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.04,0.00,0.04,-0.03,-0.04,-0.02
2021.4.13 11:21:18:865,-0.22,1.03,0.21,0.13,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.04,-0.01,0.04,-0.03,-0.04,-0.02
2021.4.13 11:21:18:889,-0.22,1.03,0.21,0.13,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.04,-0.01,0.04,-0.03,-0.05,-0.03
2021.4.13 11:21:18:910,-0.22,1.03,0.21,0.13,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.04,-0.01,0.04,-0.02,-0.06,-0.03
2021.4.13 11:21:18:933,-0.22,1.03,0.21,0.13,1.22,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.05,-0.01,0.04,-0.01,-0.07,-0.03
2021.4.13 11:21:18:955,-0.21,1.03,0.21,0.13,1.21,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.05,-0.01,0.04,0.00,-0.08,-0.03
2021.4.13 11:21:18:977,-0.21,1.03,0.21,0.13,1.21,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.05,-0.01,0.04,0.00,-0.09,-0.02
2021.4.13 11:21:18:999,-0.21,1.03,0.21,0.13,1.21,0.38,-0.05,0.20,-0.11,0.20,0.21,0.04,-0.04,1.70,-0.01,0.06,-0.01,0.04,0.01,-0.12,-0.02
