time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.9 20:35:34:951,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.04,1.68,0.09,-0.04,-0.01,-0.01,0.01,-0.01,0.00
2021.4.9 20:35:35:109,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.01,0.00,0.00,-0.01,0.02
2021.4.9 20:35:35:123,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.01,0.00,-0.01,-0.01,0.02
2021.4.9 20:35:35:142,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.01,0.00,0.00,-0.02,0.02
2021.4.9 20:35:35:157,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.00,-0.02,0.02
2021.4.9 20:35:35:165,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.00,-0.02,0.02
2021.4.9 20:35:35:173,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.01,-0.02,0.02
2021.4.9 20:35:35:183,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.01,-0.02,0.01
2021.4.9 20:35:35:195,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.01,-0.03,0.01
2021.4.9 20:35:35:203,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.01,-0.04,0.01
2021.4.9 20:35:35:211,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.01,-0.05,0.01
2021.4.9 20:35:35:226,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,0.00,0.00,0.01,-0.06,0.01
2021.4.9 20:35:35:246,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.01,0.00,0.01,-0.10,0.01
2021.4.9 20:35:35:268,-0.16,0.82,0.12,0.25,1.04,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.01,0.00,0.00,-0.14,0.00
2021.4.9 20:35:35:291,-0.16,0.82,0.12,0.25,1.03,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,-0.01,-0.01,0.00,0.01,-0.20,-0.01
2021.4.9 20:35:35:313,-0.16,0.82,0.12,0.25,1.03,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,-0.01,-0.02,0.00,0.01,-0.26,-0.04
2021.4.9 20:35:35:336,-0.16,0.82,0.12,0.25,1.02,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,-0.01,-0.03,0.00,0.03,-0.33,-0.10
2021.4.9 20:35:35:358,-0.16,0.82,0.12,0.25,1.01,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.04,0.00,0.03,-0.44,-0.09
2021.4.9 20:35:35:383,-0.16,0.81,0.12,0.25,1.00,0.23,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.05,-0.01,0.01,-0.58,-0.10
2021.4.9 20:35:35:404,-0.16,0.81,0.12,0.25,0.98,0.22,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.05,-0.02,0.03,-0.68,-0.13
2021.4.9 20:35:35:425,-0.16,0.81,0.12,0.25,0.97,0.22,-0.13,0.20,-0.06,0.20,0.19,-0.05,0.03,1.68,0.09,0.00,-0.05,-0.02,0.03,-0.76,-0.18
