time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.4 15:23:43:679,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.08,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:840,-0.18,1.02,0.35,0.03,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:862,-0.18,1.02,0.35,0.03,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:881,-0.18,1.02,0.35,0.03,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:895,-0.18,1.02,0.35,0.03,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:904,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:913,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:922,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:931,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:947,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:958,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:966,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:976,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:43:998,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:23,-0.18,1.02,0.35,0.04,1.11,0.39,-0.22,0.20,0.08,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:47,-0.18,1.02,0.35,0.04,1.10,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:67,-0.18,1.02,0.35,0.04,1.10,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:88,-0.18,1.02,0.35,0.04,1.10,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:110,-0.18,1.01,0.35,0.04,1.09,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:139,-0.18,1.01,0.35,0.04,1.09,0.39,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:154,-0.18,1.01,0.35,0.04,1.09,0.38,-0.22,0.20,0.09,0.00,0.00,0.00,-0.09,1.58,0.12
2021.4.4 15:23:44:178,-0.18,1.01,0.35,0.04,1.08,0.38,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:200,-0.18,1.02,0.35,0.04,1.08,0.38,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:223,-0.19,1.02,0.35,0.04,1.07,0.38,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:244,-0.19,1.02,0.35,0.04,1.07,0.38,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:266,-0.19,1.02,0.35,0.04,1.06,0.38,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:289,-0.19,1.02,0.35,0.04,1.05,0.38,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:315,-0.19,1.02,0.35,0.04,1.05,0.37,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:333,-0.20,1.02,0.35,0.03,1.04,0.37,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:355,-0.20,1.02,0.35,0.03,1.03,0.37,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:378,-0.20,1.03,0.35,0.03,1.03,0.37,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:401,-0.20,1.03,0.35,0.03,1.02,0.36,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:423,-0.20,1.03,0.35,0.03,1.01,0.36,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:445,-0.20,1.03,0.34,0.03,1.00,0.36,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.13
2021.4.4 15:23:44:467,-0.20,1.02,0.34,0.03,0.98,0.36,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:478,-0.20,1.02,0.34,0.03,0.98,0.35,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:491,-0.20,1.02,0.34,0.03,0.98,0.35,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:504,-0.20,1.02,0.34,0.03,0.97,0.35,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:513,-0.20,1.01,0.34,0.03,0.97,0.35,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:523,-0.20,1.01,0.34,0.03,0.96,0.35,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:535,-0.20,1.01,0.34,0.03,0.96,0.35,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:545,-0.20,1.01,0.34,0.03,0.96,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:557,-0.21,1.00,0.34,0.03,0.95,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:568,-0.21,1.00,0.33,0.03,0.95,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:582,-0.21,1.00,0.33,0.03,0.95,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:591,-0.21,1.00,0.33,0.03,0.95,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:603,-0.21,1.00,0.33,0.04,0.95,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:615,-0.21,0.99,0.33,0.04,0.94,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:623,-0.21,0.99,0.33,0.04,0.94,0.34,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:635,-0.21,0.99,0.33,0.04,0.94,0.33,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:646,-0.22,0.99,0.33,0.04,0.94,0.33,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:657,-0.22,0.98,0.33,0.04,0.94,0.33,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:668,-0.22,0.98,0.33,0.04,0.94,0.33,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:682,-0.22,0.98,0.33,0.04,0.94,0.33,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:696,-0.22,0.98,0.33,0.04,0.94,0.33,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
2021.4.4 15:23:44:712,-0.22,0.98,0.33,0.04,0.94,0.33,-0.22,0.20,0.09,0.00,0.00,0.00,-0.08,1.58,0.12
