time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 11:22:28:245,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.43,1.69,-0.53,0.01,0.01,0.03,0.01,-0.01,-0.01
2021.4.10 11:22:28:402,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.43,1.69,-0.53,0.00,0.00,0.00,-0.01,-0.01,0.02
2021.4.10 11:22:28:418,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.43,1.69,-0.53,0.00,0.00,0.00,-0.01,-0.01,0.02
2021.4.10 11:22:28:445,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.00,0.00,-0.02,-0.01,0.02
2021.4.10 11:22:28:458,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.00,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:468,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.00,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:477,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.00,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:488,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.00,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:500,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.00,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:508,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.01,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:519,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.01,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:529,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.01,0.00,-0.02,-0.02,0.02
2021.4.10 11:22:28:552,0.27,0.72,-0.53,0.59,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,0.00,0.01,-0.01,-0.02,-0.02,0.02
2021.4.10 11:22:28:574,0.27,0.72,-0.53,0.58,1.23,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,-0.01,0.01,-0.01,-0.03,-0.02,0.02
2021.4.10 11:22:28:602,0.27,0.72,-0.53,0.58,1.22,-0.36,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,-0.01,0.01,-0.01,-0.03,-0.02,0.02
2021.4.10 11:22:28:620,0.27,0.72,-0.53,0.58,1.22,-0.35,0.31,0.22,-0.62,0.51,0.19,-0.67,0.44,1.69,-0.53,-0.01,0.01,-0.01,-0.03,-0.01,0.03
