time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.4 15:16:37:375,-0.28,0.98,0.48,-0.08,1.07,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.28
2021.4.4 15:16:37:548,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:564,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:597,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:609,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:618,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:627,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:636,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:644,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:654,-0.28,0.97,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:671,-0.28,0.98,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:693,-0.28,0.98,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:716,-0.28,0.98,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:737,-0.28,0.98,0.48,-0.08,1.07,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:763,-0.28,0.98,0.48,-0.08,1.06,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:782,-0.28,0.98,0.48,-0.08,1.06,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:804,-0.28,0.98,0.48,-0.08,1.06,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:826,-0.28,0.97,0.48,-0.08,1.05,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:849,-0.28,0.97,0.48,-0.08,1.05,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.28
2021.4.4 15:16:37:871,-0.28,0.97,0.48,-0.08,1.04,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.27
2021.4.4 15:16:37:894,-0.28,0.97,0.48,-0.08,1.04,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.59,0.27
2021.4.4 15:16:37:916,-0.28,0.97,0.47,-0.08,1.03,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.20,1.60,0.27
2021.4.4 15:16:37:940,-0.28,0.97,0.47,-0.08,1.02,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:37:964,-0.28,0.97,0.47,-0.09,1.01,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:37:983,-0.28,0.97,0.47,-0.09,1.01,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:38:06,-0.28,0.97,0.47,-0.09,1.00,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:38:30,-0.28,0.97,0.47,-0.09,0.99,0.47,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:38:51,-0.28,0.98,0.47,-0.10,0.99,0.47,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:38:73,-0.28,0.98,0.47,-0.10,0.98,0.47,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:38:95,-0.29,0.98,0.47,-0.10,0.98,0.46,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:38:118,-0.29,0.98,0.47,-0.10,0.98,0.46,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.60,0.27
2021.4.4 15:16:38:141,-0.29,0.98,0.47,-0.11,0.97,0.46,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:16:38:162,-0.29,0.98,0.47,-0.11,0.97,0.46,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:16:38:172,-0.29,0.98,0.47,-0.11,0.97,0.46,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:16:38:184,-0.29,0.97,0.47,-0.11,0.97,0.45,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:16:38:196,-0.29,0.97,0.47,-0.11,0.96,0.45,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:16:38:208,-0.29,0.97,0.47,-0.11,0.96,0.45,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:16:38:218,-0.29,0.97,0.47,-0.11,0.96,0.45,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:16:38:228,-0.29,0.97,0.47,-0.11,0.96,0.45,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
