time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.12 10:20:39:289,-0.02,0.99,-0.50,0.17,1.18,-0.53,-0.19,0.20,-0.70,0.20,0.20,-0.90,0.08,1.75,-0.73,0.00,0.00,0.00,0.02,0.04,-0.02
2021.4.12 10:20:39:301,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.73,0.01,0.00,0.00,0.02,0.04,-0.01
2021.4.12 10:20:39:310,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.73,0.01,0.01,0.00,0.02,0.05,-0.01
2021.4.12 10:20:39:321,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.73,0.01,0.01,0.00,0.02,0.04,-0.01
2021.4.12 10:20:39:346,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.01,0.00,0.00,0.02,0.03,-0.01
2021.4.12 10:20:39:496,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.01,0.00,0.00,0.02,0.00,0.00
2021.4.12 10:20:39:512,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.01,0.00,0.00,0.01,0.00,0.00
2021.4.12 10:20:39:523,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.01,0.00,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:531,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.01,0.00,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:537,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:543,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.12 10:20:39:550,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:561,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:572,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:584,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:595,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,0.00,-0.01,0.00
2021.4.12 10:20:39:606,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:618,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,0.00,0.00,0.00
2021.4.12 10:20:39:629,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.12 10:20:39:639,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.12 10:20:39:651,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.12 10:20:39:662,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.12 10:20:39:673,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.12 10:20:39:685,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,-0.01,0.00
2021.4.12 10:20:39:695,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,-0.01,0.00
2021.4.12 10:20:39:706,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,-0.01,0.00
2021.4.12 10:20:39:718,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.01,-0.01,0.00
2021.4.12 10:20:39:729,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.02,-0.01,0.00
2021.4.12 10:20:39:740,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.00,-0.02,-0.01,0.00
2021.4.12 10:20:39:751,-0.02,0.99,-0.50,0.18,1.19,-0.53,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,-0.02,-0.01,0.01
2021.4.12 10:20:39:762,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,-0.02,-0.01,0.01
2021.4.12 10:20:39:773,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,-0.02,-0.01,0.01
2021.4.12 10:20:39:785,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,-0.02,-0.01,0.01
2021.4.12 10:20:39:796,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.00,-0.02,-0.01,0.01
2021.4.12 10:20:39:807,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.01,-0.03,-0.01,0.01
2021.4.12 10:20:39:819,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.01,-0.03,-0.01,0.01
2021.4.12 10:20:39:829,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.01,-0.03,-0.01,0.01
2021.4.12 10:20:39:840,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,-0.01,0.01,-0.04,-0.01,0.01
2021.4.12 10:20:39:852,-0.02,0.99,-0.50,0.18,1.19,-0.52,-0.19,0.20,-0.70,0.20,0.19,-0.90,0.08,1.75,-0.74,0.00,0.00,0.01,-0.04,-0.01,0.01
