time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 15:36:14:584,-0.41,1.16,-0.17,0.03,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.46,-0.05,0.01,-0.02,0.02,0.01,0.02
2021.4.16 15:36:14:741,-0.42,1.16,-0.18,0.03,1.15,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,-0.01,0.01,-0.01,0.01,0.02,-0.01
2021.4.16 15:36:14:762,-0.42,1.16,-0.18,0.03,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,-0.01,0.01,-0.01,0.02,0.04,-0.02
2021.4.16 15:36:14:784,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.00,0.00,0.00,0.04,0.06,-0.02
2021.4.16 15:36:14:793,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.00,0.00,0.00,0.04,0.07,-0.03
2021.4.16 15:36:14:800,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.00,0.01,0.00,0.05,0.07,-0.03
2021.4.16 15:36:14:806,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.00,0.00,0.00,0.05,0.08,-0.03
2021.4.16 15:36:14:810,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.00,0.00,0.00,0.05,0.08,-0.04
2021.4.16 15:36:14:821,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.00,0.00,0.00,0.06,0.08,-0.04
2021.4.16 15:36:14:832,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.01,0.00,0.00,0.07,0.08,-0.04
2021.4.16 15:36:14:843,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.01,0.00,0.01,0.07,0.08,-0.04
2021.4.16 15:36:14:854,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.01,0.00,0.01,0.08,0.07,-0.04
2021.4.16 15:36:14:866,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.01,0.00,0.01,0.09,0.06,-0.04
2021.4.16 15:36:14:877,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.02,0.00,0.01,0.09,0.05,-0.03
2021.4.16 15:36:14:888,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.02,0.00,0.01,0.10,0.04,-0.03
2021.4.16 15:36:14:899,-0.42,1.16,-0.18,0.04,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.02,0.00,0.01,0.10,0.03,-0.03
2021.4.16 15:36:14:911,-0.42,1.16,-0.18,0.05,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.03,0.00,0.01,0.11,0.03,-0.03
2021.4.16 15:36:14:929,-0.42,1.16,-0.18,0.05,1.16,-0.17,-0.26,0.21,-0.53,-0.09,0.18,-0.54,-0.12,1.57,-0.47,0.03,0.00,0.02,0.11,0.02,-0.03
