time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 16:07:04:895,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.15,1.40,-0.44,0.01,0.00,-0.04,0.01,-0.04,0.03
2021.4.11 16:07:05:43,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.01,-0.01,0.00
2021.4.11 16:07:05:62,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.03,-0.01,0.00
2021.4.11 16:07:05:76,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.04,0.00,-0.01
2021.4.11 16:07:05:92,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.04,0.01,-0.02
2021.4.11 16:07:05:98,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.04,0.01,-0.02
2021.4.11 16:07:05:106,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.04,0.01,-0.03
2021.4.11 16:07:05:112,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.04,0.01,-0.03
2021.4.11 16:07:05:121,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.04,0.00,-0.03
2021.4.11 16:07:05:133,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,0.00,-0.03,-0.04,0.00,-0.03
2021.4.11 16:07:05:154,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,-0.01,-0.03,-0.04,0.00,-0.03
2021.4.11 16:07:05:177,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,-0.01,-0.03,-0.03,0.00,-0.02
2021.4.11 16:07:05:199,0.05,1.32,-0.41,0.30,1.13,-0.19,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.44,0.01,-0.01,-0.02,-0.02,-0.01,-0.02
2021.4.11 16:07:05:221,0.05,1.32,-0.41,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.01,-0.01,-0.02,-0.03,0.00,-0.03
2021.4.11 16:07:05:244,0.05,1.32,-0.41,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.02,-0.01,-0.01,-0.01,-0.01,-0.03
2021.4.11 16:07:05:266,0.05,1.32,-0.41,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.02,-0.01,-0.01,0.00,-0.01,-0.03
2021.4.11 16:07:05:288,0.05,1.32,-0.42,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.02,-0.01,0.00,0.00,-0.01,-0.03
2021.4.11 16:07:05:310,0.05,1.32,-0.42,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.03,0.00,0.00,0.00,-0.02,-0.03
2021.4.11 16:07:05:333,0.06,1.32,-0.42,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.03,0.00,0.00,0.01,-0.02,-0.03
2021.4.11 16:07:05:355,0.06,1.32,-0.41,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.03,0.00,0.01,0.02,-0.03,-0.03
2021.4.11 16:07:05:378,0.06,1.32,-0.41,0.30,1.13,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.03,0.00,0.01,0.02,-0.03,-0.03
2021.4.11 16:07:05:400,0.06,1.32,-0.41,0.30,1.12,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.04,0.00,0.02,0.02,-0.04,-0.03
2021.4.11 16:07:05:423,0.06,1.32,-0.41,0.30,1.12,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.05,0.00,0.02,0.03,-0.05,-0.03
2021.4.11 16:07:05:445,0.06,1.32,-0.41,0.30,1.12,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.05,0.01,0.03,0.03,-0.07,-0.03
2021.4.11 16:07:05:468,0.06,1.32,-0.41,0.30,1.12,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.05,0.02,0.03,0.03,-0.08,-0.03
2021.4.11 16:07:05:489,0.06,1.32,-0.41,0.30,1.12,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.05,0.02,0.03,0.03,-0.09,-0.02
2021.4.11 16:07:05:513,0.06,1.32,-0.41,0.30,1.12,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.05,0.03,0.03,0.03,-0.10,-0.02
2021.4.11 16:07:05:534,0.06,1.32,-0.41,0.30,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.40,-0.45,0.05,0.03,0.04,0.04,-0.10,-0.01
2021.4.11 16:07:05:557,0.07,1.32,-0.41,0.30,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.39,-0.45,0.05,0.03,0.03,0.05,-0.09,-0.01
2021.4.11 16:07:05:579,0.07,1.32,-0.41,0.30,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.39,-0.45,0.05,0.03,0.03,0.05,-0.07,-0.01
2021.4.11 16:07:05:601,0.07,1.32,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.16,1.39,-0.45,0.05,0.02,0.02,0.05,-0.06,-0.01
2021.4.11 16:07:05:623,0.07,1.32,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.05,0.02,0.02,0.05,-0.04,-0.01
2021.4.11 16:07:05:646,0.07,1.32,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.06,0.02,0.01,0.06,-0.03,0.00
2021.4.11 16:07:05:656,0.07,1.32,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.06,0.03,0.01,0.06,-0.02,0.00
2021.4.11 16:07:05:668,0.07,1.32,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.06,0.03,0.01,0.05,-0.02,0.00
2021.4.11 16:07:05:679,0.07,1.32,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.03,0.00,0.05,-0.01,0.00
2021.4.11 16:07:05:690,0.07,1.32,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.03,0.00,0.05,-0.01,0.00
2021.4.11 16:07:05:702,0.07,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,0.00,0.05,0.00,0.01
2021.4.11 16:07:05:714,0.07,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.01,0.05,0.00,0.01
2021.4.11 16:07:05:724,0.08,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.01,0.05,0.00,0.01
2021.4.11 16:07:05:736,0.08,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.01,0.05,0.00,0.01
2021.4.11 16:07:05:746,0.08,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.02,0.04,0.00,0.01
2021.4.11 16:07:05:757,0.08,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.02,0.04,0.00,0.01
2021.4.11 16:07:05:768,0.08,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.03,0.04,0.00,0.01
2021.4.11 16:07:05:779,0.08,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.04,0.04,0.00,0.02
2021.4.11 16:07:05:790,0.08,1.33,-0.41,0.31,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.07,0.02,-0.04,0.03,0.00,0.02
2021.4.11 16:07:05:802,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.06,0.03,-0.04,0.03,0.00,0.02
2021.4.11 16:07:05:813,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.17,1.40,-0.45,0.06,0.03,-0.04,0.02,0.00,0.02
2021.4.11 16:07:05:825,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.06,0.03,-0.04,0.02,0.00,0.01
2021.4.11 16:07:05:837,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.06,0.02,-0.04,0.02,-0.01,0.01
2021.4.11 16:07:05:846,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.06,0.02,-0.04,0.01,-0.01,0.01
2021.4.11 16:07:05:858,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.05,0.03,-0.04,0.01,-0.02,0.01
2021.4.11 16:07:05:869,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.04,-0.02,-0.02,0.01,-0.02,0.01
2021.4.11 16:07:05:880,0.08,1.33,-0.41,0.32,1.11,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.03,0.00,-0.03,0.01,-0.02,0.01
2021.4.11 16:07:05:892,0.09,1.33,-0.41,0.32,1.10,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.04,0.00,-0.02,0.01,-0.03,0.01
2021.4.11 16:07:05:906,0.09,1.33,-0.41,0.32,1.10,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.02,-0.01,-0.02,0.01,-0.03,0.01
2021.4.11 16:07:05:915,0.09,1.33,-0.41,0.32,1.10,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.02,0.00,-0.02,0.01,-0.04,0.01
2021.4.11 16:07:05:925,0.09,1.33,-0.41,0.32,1.10,-0.20,0.08,0.19,-0.51,0.31,0.19,-0.46,0.18,1.40,-0.45,0.02,-0.03,0.00,0.01,-0.04,0.01
