time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 10:20:54:704,-0.01,1.20,-0.04,0.19,1.12,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.03,1.73,-0.30,0.01,0.00,0.00,0.02,0.06,-0.04
2021.4.11 10:20:54:711,-0.01,1.20,-0.04,0.19,1.12,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.03,1.73,-0.30,0.01,-0.01,0.00,0.00,0.08,-0.04
2021.4.11 10:20:54:722,-0.01,1.20,-0.04,0.19,1.12,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.03,1.73,-0.30,0.01,-0.01,0.00,-0.02,0.08,-0.03
2021.4.11 10:20:54:777,-0.01,1.20,-0.04,0.19,1.12,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.03,1.73,-0.30,0.01,0.00,-0.01,-0.06,0.04,-0.01
2021.4.11 10:20:54:953,-0.01,1.21,-0.04,0.19,1.13,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.31,0.00,0.02,-0.01,0.04,0.10,0.00
2021.4.11 10:20:54:973,-0.01,1.21,-0.04,0.19,1.13,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.31,-0.01,0.01,-0.01,0.05,0.09,0.01
2021.4.11 10:20:54:984,-0.01,1.21,-0.04,0.19,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.31,-0.01,0.00,-0.01,0.05,0.08,0.01
2021.4.11 10:20:54:993,-0.01,1.21,-0.04,0.19,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.31,-0.01,0.00,-0.01,0.05,0.07,0.01
2021.4.11 10:20:55:01,-0.01,1.21,-0.04,0.19,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.31,-0.02,-0.01,0.00,0.05,0.06,0.01
2021.4.11 10:20:55:07,-0.01,1.21,-0.04,0.19,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.02,-0.01,0.00,0.05,0.04,0.01
2021.4.11 10:20:55:13,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.01,-0.01,0.00,0.05,0.04,0.02
2021.4.11 10:20:55:18,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.01,-0.02,0.00,0.05,0.03,0.02
2021.4.11 10:20:55:29,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.02,-0.02,0.00,0.05,0.01,0.02
2021.4.11 10:20:55:41,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.01,-0.03,0.00,0.05,0.00,0.02
2021.4.11 10:20:55:64,-0.01,1.20,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.02,-0.03,0.00,0.03,-0.03,0.02
2021.4.11 10:20:55:86,-0.01,1.20,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.01,-0.02,0.00,0.03,-0.03,0.02
2021.4.11 10:20:55:108,-0.01,1.20,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,-0.01,0.00,0.00,0.03,-0.01,0.01
2021.4.11 10:20:55:130,-0.01,1.20,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,0.00,0.02,-0.01,0.03,0.01,0.00
2021.4.11 10:20:55:156,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,0.00,0.04,-0.01,0.02,0.03,0.00
2021.4.11 10:20:55:177,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,0.00,0.04,-0.01,0.02,0.02,0.00
2021.4.11 10:20:55:197,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,0.00,0.03,-0.01,0.02,0.02,0.01
2021.4.11 10:20:55:220,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,0.00,0.02,0.00,0.02,0.01,0.02
2021.4.11 10:20:55:243,-0.01,1.21,-0.04,0.20,1.14,-0.14,-0.03,0.19,-0.39,0.16,0.20,-0.33,0.04,1.73,-0.30,0.00,0.00,0.01,0.01,0.00,0.02
