time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.20 16:38:34:794,-0.23,0.98,0.35,-0.05,1.16,0.37,-0.19,0.11,0.05,0.12,0.12,0.06,-0.13,1.54,0.11,-0.06,-0.04,-0.02,-0.05,0.00,-0.01
2021.4.20 16:38:34:930,-0.23,0.98,0.35,-0.06,1.16,0.37,-0.19,0.11,0.05,0.12,0.12,0.07,-0.15,1.54,0.12,-0.05,0.00,-0.02,-0.04,0.00,0.01
2021.4.20 16:38:34:945,-0.23,0.98,0.35,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.03,-0.01,0.00
2021.4.20 16:38:34:958,-0.24,0.98,0.35,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:34:970,-0.24,0.98,0.35,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:34:979,-0.24,0.98,0.35,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:34:984,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:34:989,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:35:00,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:35:11,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.16,1.54,0.12,-0.05,0.00,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:35:22,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.54,0.12,-0.04,0.01,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:35:34,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.54,0.12,-0.04,0.01,-0.02,-0.02,-0.02,0.00
2021.4.20 16:38:35:44,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.54,0.12,-0.04,0.01,-0.02,-0.02,-0.02,-0.01
2021.4.20 16:38:35:56,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.53,0.12,-0.03,0.01,-0.02,-0.02,-0.03,-0.01
2021.4.20 16:38:35:69,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.53,0.12,-0.03,0.00,-0.02,-0.02,-0.03,-0.01
2021.4.20 16:38:35:78,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.53,0.12,-0.03,-0.01,-0.02,-0.02,-0.03,-0.01
2021.4.20 16:38:35:89,-0.24,0.98,0.34,-0.06,1.16,0.37,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.53,0.12,-0.03,-0.01,-0.02,-0.02,-0.04,-0.01
2021.4.20 16:38:35:101,-0.24,0.98,0.34,-0.06,1.16,0.36,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.53,0.12,-0.03,-0.02,-0.02,-0.02,-0.03,-0.01
2021.4.20 16:38:35:112,-0.24,0.98,0.34,-0.06,1.16,0.36,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.53,0.12,-0.03,-0.02,-0.03,-0.02,-0.03,-0.02
2021.4.20 16:38:35:123,-0.24,0.98,0.34,-0.06,1.16,0.36,-0.19,0.11,0.05,0.11,0.12,0.07,-0.17,1.53,0.12,-0.02,-0.03,-0.03,-0.02,-0.03,-0.02
2021.4.20 16:38:35:135,-0.24,0.98,0.34,-0.06,1.16,0.36,-0.19,0.11,0.05,0.11,0.12,0.07,-0.18,1.53,0.12,-0.02,-0.03,-0.03,-0.02,-0.03,-0.03
2021.4.20 16:38:35:146,-0.24,0.98,0.34,-0.06,1.16,0.36,-0.19,0.11,0.05,0.11,0.12,0.07,-0.18,1.53,0.12,-0.02,-0.03,-0.03,-0.02,-0.03,-0.03
2021.4.20 16:38:35:157,-0.24,0.98,0.34,-0.06,1.16,0.36,-0.19,0.11,0.05,0.11,0.12,0.07,-0.18,1.53,0.12,-0.01,-0.04,-0.03,-0.01,-0.04,-0.03
