time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 20:36:30:74,-0.02,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.37,-0.01,0.00,0.01,0.00,0.01,0.00
2021.4.10 20:36:30:226,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,-0.01,0.00,0.01,-0.01,-0.02,0.02
2021.4.10 20:36:30:244,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,-0.01,0.00,0.01,-0.01,-0.02,0.02
2021.4.10 20:36:30:276,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.01,-0.02,-0.02,0.01
2021.4.10 20:36:30:291,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,-0.01,0.00,-0.02,-0.02,0.01
2021.4.10 20:36:30:301,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,-0.01,0.00,-0.01,-0.02,0.01
2021.4.10 20:36:30:311,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.00,-0.01,-0.02,0.02
2021.4.10 20:36:30:321,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.00,-0.01,-0.02,0.02
2021.4.10 20:36:30:333,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.00,0.00,-0.01,0.02
2021.4.10 20:36:30:343,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.00,0.01,-0.01,0.01
2021.4.10 20:36:30:354,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,-0.01,0.00,0.01,-0.01,0.01
2021.4.10 20:36:30:370,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,-0.01,0.00,0.02,-0.01,0.01
2021.4.10 20:36:30:379,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,-0.01,0.00,0.01,-0.01,0.01
2021.4.10 20:36:30:392,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,-0.01,0.00,0.00,-0.01,0.01
2021.4.10 20:36:30:423,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.00,-0.01,-0.01,0.01
2021.4.10 20:36:30:439,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.00,-0.01,-0.01,0.01
2021.4.10 20:36:30:460,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,0.00,0.00,0.00,-0.01,-0.02,0.01
2021.4.10 20:36:30:482,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,-0.01,0.00,0.00,-0.01,-0.02,0.00
2021.4.10 20:36:30:504,-0.03,0.98,-0.18,0.23,1.18,-0.12,-0.01,0.25,-0.48,0.26,0.22,-0.44,0.14,1.62,-0.36,-0.01,0.01,0.00,-0.01,-0.03,0.00
