time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 10:03:44:45,0.27,1.20,-0.23,0.57,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.00,0.00,0.00,-0.02,0.03,-0.03
2021.4.10 10:03:44:57,0.27,1.20,-0.23,0.57,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.00,-0.01,0.01,-0.06,0.01,-0.01
2021.4.10 10:03:44:77,0.27,1.20,-0.23,0.57,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.00,0.00,0.00,-0.07,0.00,-0.01
2021.4.10 10:03:44:240,0.27,1.20,-0.23,0.56,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.01,0.00,0.00,0.01,-0.01,0.00
2021.4.10 10:03:44:259,0.27,1.20,-0.23,0.56,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.01,0.00,0.00,0.01,-0.01,0.00
2021.4.10 10:03:44:300,0.27,1.20,-0.23,0.56,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.01,0.00,0.00,-0.01,0.00,0.00
2021.4.10 10:03:44:309,0.27,1.20,-0.23,0.56,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.10 10:03:44:316,0.27,1.20,-0.23,0.56,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.00,0.00,0.00,-0.01,0.01,0.00
2021.4.10 10:03:44:324,0.27,1.20,-0.23,0.56,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.00,0.00,0.00,-0.01,0.02,0.00
2021.4.10 10:03:44:332,0.27,1.20,-0.23,0.56,1.16,-0.35,0.28,0.20,-0.58,0.61,0.18,-0.63,0.37,1.68,-0.46,0.00,0.00,0.00,-0.01,0.02,0.00
