time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 16:10:32:484,-0.30,1.06,-0.31,0.06,1.08,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.52,-0.05,0.01,-0.04,0.03,-0.01,0.02
2021.4.11 16:10:32:634,-0.30,1.06,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.00,-0.01,-0.02,-0.02,0.04,-0.01
2021.4.11 16:10:32:644,-0.30,1.06,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.00,-0.01,-0.02,-0.02,0.04,-0.02
2021.4.11 16:10:32:655,-0.30,1.06,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.00,-0.02,-0.01,-0.02,0.04,-0.01
2021.4.11 16:10:32:667,-0.30,1.06,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.00,-0.02,-0.01,-0.01,0.04,-0.01
2021.4.11 16:10:32:674,-0.30,1.06,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.01,-0.03,0.00,0.00,0.03,-0.01
2021.4.11 16:10:32:680,-0.30,1.06,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.01,-0.03,0.00,0.00,0.03,-0.01
2021.4.11 16:10:32:685,-0.30,1.06,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.01,-0.03,0.00,0.01,0.03,-0.01
2021.4.11 16:10:32:690,-0.30,1.05,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,0.00,-0.04,0.01,0.01,0.02,-0.01
2021.4.11 16:10:32:700,-0.30,1.05,-0.32,0.06,1.09,-0.28,-0.15,0.19,-0.57,0.04,0.19,-0.56,-0.08,1.41,-0.53,-0.01,-0.04,0.01,0.01,0.02,-0.02
