time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.17 16:04:20:401,0.18,1.11,0.11,0.42,1.13,0.12,0.12,0.21,-0.20,0.46,0.18,-0.21,0.32,1.65,-0.13,0.02,0.00,-0.02,0.02,0.01,-0.01
2021.4.17 16:04:20:556,0.18,1.11,0.11,0.42,1.13,0.11,0.12,0.21,-0.20,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,0.00,-0.01,0.01,-0.01,-0.01
2021.4.17 16:04:20:566,0.18,1.11,0.11,0.42,1.13,0.11,0.12,0.21,-0.20,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,0.00,-0.01,0.00,-0.01,-0.01
2021.4.17 16:04:20:585,0.18,1.11,0.11,0.42,1.13,0.11,0.12,0.21,-0.20,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,0.00,-0.01,0.00,-0.02,-0.01
2021.4.17 16:04:20:594,0.18,1.11,0.11,0.42,1.12,0.11,0.12,0.21,-0.19,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,0.00,-0.01,0.00,-0.02,-0.01
2021.4.17 16:04:20:600,0.18,1.11,0.11,0.42,1.12,0.11,0.12,0.21,-0.19,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,0.00,-0.01,0.00,-0.02,-0.02
2021.4.17 16:04:20:607,0.18,1.11,0.11,0.42,1.12,0.11,0.12,0.21,-0.19,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,0.00,-0.01,0.01,-0.02,-0.02
2021.4.17 16:04:20:617,0.18,1.11,0.11,0.42,1.12,0.11,0.12,0.21,-0.19,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,0.00,-0.01,0.00,-0.02,-0.02
2021.4.17 16:04:20:627,0.18,1.11,0.11,0.42,1.12,0.11,0.12,0.21,-0.19,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,-0.01,-0.01,0.01,-0.02,-0.02
2021.4.17 16:04:20:638,0.18,1.11,0.11,0.42,1.12,0.11,0.12,0.21,-0.20,0.46,0.18,-0.21,0.32,1.65,-0.13,0.01,-0.01,-0.01,0.01,-0.02,-0.03
