time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.14 11:12:34:405,0.36,1.16,0.23,0.54,1.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,0.00,0.01,0.02,0.03,0.06,-0.01
2021.4.14 11:12:34:561,0.36,1.16,0.23,0.54,1.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,0.00,-0.01,0.00,0.00,-0.05,0.00
2021.4.14 11:12:34:573,0.36,1.16,0.23,0.54,1.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,0.00,-0.01,0.00,-0.02,-0.06,0.00
2021.4.14 11:12:34:586,0.36,1.16,0.23,0.53,1.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,0.00,-0.01,0.00,-0.04,-0.09,-0.01
2021.4.14 11:12:34:595,0.36,1.16,0.23,0.53,1.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.05,-0.10,-0.01
2021.4.14 11:12:34:606,0.36,1.16,0.23,0.53,1.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.06,-0.12,-0.02
2021.4.14 11:12:34:614,0.36,1.16,0.23,0.53,1.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.06,-0.12,-0.02
2021.4.14 11:12:34:625,0.36,1.16,0.23,0.53,1.25,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.06,-0.13,-0.03
2021.4.14 11:12:34:630,0.36,1.16,0.23,0.53,1.25,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.05,-0.13,-0.03
2021.4.14 11:12:34:637,0.36,1.16,0.23,0.53,1.25,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.05,-0.13,-0.03
2021.4.14 11:12:34:642,0.36,1.16,0.23,0.53,1.25,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.05,-0.13,-0.04
2021.4.14 11:12:34:664,0.36,1.16,0.23,0.53,1.25,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,-0.01,-0.01,0.00,-0.05,-0.13,-0.05
2021.4.14 11:12:34:687,0.36,1.16,0.23,0.53,1.25,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.43,1.84,0.07,0.00,-0.01,0.00,-0.06,-0.12,-0.06
