time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.9 16:57:10:849,0.30,1.10,0.22,0.09,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.14,1.76,0.05,0.02,0.02,-0.03,0.03,0.00,0.01
2021.4.9 16:57:11:33,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.01,-0.02,0.01,0.01,-0.01,0.01
2021.4.9 16:57:11:48,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.00,-0.04,0.02,0.01,-0.01,0.01
2021.4.9 16:57:11:74,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.00,-0.06,0.03,0.01,-0.01,0.01
2021.4.9 16:57:11:92,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.01,-0.05,0.02,0.01,-0.01,0.01
2021.4.9 16:57:11:105,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.01,-0.04,0.01,0.01,0.00,0.01
2021.4.9 16:57:11:115,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.02,-0.03,0.01,0.01,0.00,0.01
2021.4.9 16:57:11:124,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.02,-0.02,0.01,0.01,0.00,0.01
2021.4.9 16:57:11:132,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.02,-0.01,0.00,0.01,0.00,0.01
2021.4.9 16:57:11:141,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.02,0.00,0.00,0.01,0.00,0.01
2021.4.9 16:57:11:156,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.02,0.00,0.00,0.01,0.00,0.01
2021.4.9 16:57:11:180,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.03,0.26,0.21,-0.01,0.15,1.76,0.06,0.02,0.01,0.00,0.00,0.00,0.01
2021.4.9 16:57:11:200,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.03,0.26,0.21,-0.01,0.15,1.76,0.06,0.01,0.01,0.01,0.00,0.00,0.01
2021.4.9 16:57:11:227,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.01,0.01,0.01,-0.01,0.00,0.01
2021.4.9 16:57:11:245,0.30,1.10,0.22,0.10,1.16,0.31,0.04,0.21,0.02,0.26,0.21,-0.01,0.15,1.76,0.06,0.01,0.01,0.01,0.00,0.00,0.01
