time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.14 11:18:17:194,-0.13,1.09,0.41,0.09,1.27,0.46,-0.33,0.01,-0.11,-0.21,0.23,0.03,0.02,1.84,0.23,0.02,-0.03,-0.02,-0.09,0.03,-0.03
2021.4.14 11:18:17:358,-0.13,1.09,0.41,0.08,1.26,0.46,-0.34,0.02,-0.12,-0.23,0.26,0.01,0.03,1.84,0.23,0.04,0.02,0.02,-0.01,-0.08,0.00
2021.4.14 11:18:17:378,-0.13,1.09,0.41,0.08,1.26,0.46,-0.34,0.02,-0.12,-0.23,0.26,0.01,0.03,1.83,0.23,0.04,0.03,0.02,0.02,-0.08,0.00
2021.4.14 11:18:17:398,-0.13,1.09,0.41,0.08,1.26,0.46,-0.34,0.02,-0.12,-0.24,0.27,0.00,0.03,1.83,0.23,0.04,0.03,0.02,0.04,-0.09,-0.01
2021.4.14 11:18:17:407,-0.13,1.09,0.41,0.09,1.26,0.46,-0.33,0.00,-0.11,-0.24,0.27,0.00,0.03,1.83,0.23,0.04,0.03,0.02,0.05,-0.09,-0.01
2021.4.14 11:18:17:415,-0.12,1.09,0.41,0.09,1.26,0.46,-0.33,0.00,-0.11,-0.24,0.27,0.00,0.03,1.83,0.23,0.04,0.03,0.02,0.05,-0.09,-0.01
2021.4.14 11:18:17:420,-0.12,1.09,0.41,0.09,1.26,0.46,-0.33,0.00,-0.11,-0.24,0.27,0.00,0.03,1.84,0.23,0.04,0.03,0.02,0.05,-0.10,-0.02
2021.4.14 11:18:17:427,-0.12,1.09,0.41,0.09,1.26,0.46,-0.33,0.00,-0.11,-0.24,0.27,0.00,0.03,1.84,0.23,0.04,0.03,0.01,0.05,-0.10,-0.02
2021.4.14 11:18:17:432,-0.12,1.09,0.41,0.09,1.26,0.46,-0.33,0.00,-0.11,-0.24,0.27,0.00,0.03,1.84,0.23,0.04,0.02,0.01,0.05,-0.11,-0.02
2021.4.14 11:18:17:445,-0.12,1.09,0.42,0.09,1.25,0.46,-0.33,0.00,-0.11,-0.24,0.27,0.00,0.03,1.84,0.23,0.03,0.02,0.01,0.05,-0.12,-0.02
2021.4.14 11:18:17:454,-0.12,1.09,0.42,0.09,1.25,0.46,-0.33,0.00,-0.11,-0.24,0.28,0.00,0.02,1.84,0.23,0.03,0.01,0.01,0.05,-0.13,-0.02
2021.4.14 11:18:17:477,-0.12,1.09,0.41,0.09,1.25,0.46,-0.33,0.00,-0.11,-0.24,0.28,0.00,0.02,1.84,0.23,0.01,0.00,-0.01,0.05,-0.14,-0.02
2021.4.14 11:18:17:499,-0.12,1.09,0.41,0.09,1.25,0.46,-0.33,0.00,-0.11,-0.24,0.29,0.00,0.02,1.84,0.23,0.00,-0.01,-0.01,0.07,-0.14,-0.03
2021.4.14 11:18:17:522,-0.12,1.09,0.41,0.09,1.24,0.46,-0.33,0.01,-0.11,-0.25,0.29,0.00,0.02,1.84,0.23,-0.01,-0.01,-0.01,0.08,-0.12,-0.03
2021.4.14 11:18:17:545,-0.12,1.09,0.41,0.09,1.24,0.46,-0.33,0.01,-0.11,-0.25,0.30,0.00,0.02,1.84,0.23,-0.01,-0.01,-0.01,0.09,-0.10,-0.04
2021.4.14 11:18:17:573,-0.12,1.09,0.41,0.10,1.24,0.46,-0.33,0.01,-0.11,-0.24,0.29,0.00,0.02,1.84,0.23,-0.01,-0.02,-0.01,0.08,-0.10,-0.04
2021.4.14 11:18:17:588,-0.12,1.09,0.41,0.10,1.24,0.46,-0.33,0.01,-0.11,-0.24,0.29,-0.01,0.02,1.84,0.23,-0.02,-0.02,-0.01,0.07,-0.10,-0.04
2021.4.14 11:18:17:611,-0.12,1.09,0.41,0.10,1.24,0.46,-0.33,0.01,-0.11,-0.22,0.25,0.02,0.02,1.84,0.23,-0.02,-0.02,-0.01,0.07,-0.10,-0.03
2021.4.14 11:18:17:634,-0.12,1.09,0.41,0.10,1.23,0.46,-0.33,0.01,-0.11,-0.22,0.24,0.02,0.02,1.84,0.23,-0.02,-0.01,0.00,0.07,-0.10,-0.03
2021.4.14 11:18:17:657,-0.13,1.09,0.41,0.10,1.23,0.46,-0.33,0.01,-0.11,-0.22,0.24,0.02,0.02,1.84,0.23,-0.01,0.00,0.01,0.06,-0.11,-0.03
